indicator,year,fips,location,age,vaccine,percent,population 
Childhood immunizations,2017,27045,Fillmore,Childhood (24-35 months),PCV,73.2,287
Childhood immunizations,2017,27045,Fillmore,Childhood (24-35 months),Polio,80.5,287
Childhood immunizations,2017,27045,Fillmore,Childhood (24-35 months),Rotavirus,63.4,287
Childhood immunizations,2017,27045,Fillmore,Childhood (24-35 months),Seven vaccine series,58.9,287
Childhood immunizations,2017,27045,Fillmore,Childhood (24-35 months),Varicella,78.7,287
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),DTap,63.9,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Hep A,22.7,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Hep B,70.5,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Hib,76.6,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),MMR,77,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),PCV,73.5,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Polio,79.7,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Rotavirus,65.6,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Seven vaccine series,58.8,298
Childhood immunizations,2018,27045,Fillmore,Childhood (24-35 months),Varicella,76.6,298
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),DTap,71.5,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Hep A,22.6,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Hep B,76.4,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Hib,74.8,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),MMR,77.4,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),PCV,77.1,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Polio,80,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Rotavirus,68.2,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Seven vaccine series,64.6,305
Childhood immunizations,2019,27045,Fillmore,Childhood (24-35 months),Varicella,77.4,305
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),DTap,74.7,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Hep A,53.8,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Hep B,85.3,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Hib,81.8,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),MMR,79.6,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),PCV,82.8,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Polio,87,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Rotavirus,73.2,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Seven vaccine series,69.8,407
Childhood immunizations,2015,27047,Freeborn,Childhood (24-35 months),Varicella,82.6,407
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),DTap,76,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Hep A,50.6,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Hep B,83.7,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Hib,80.6,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),MMR,82.5,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),PCV,79.6,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Polio,83.9,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Rotavirus,68.3,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Seven vaccine series,73.1,417
Childhood immunizations,2016,27047,Freeborn,Childhood (24-35 months),Varicella,84.7,417
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),DTap,80.2,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Hep A,53.3,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Hep B,88.4,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Hib,82.7,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),MMR,87.3,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),PCV,83,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Polio,89,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Rotavirus,75.6,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Seven vaccine series,77.6,353
Childhood immunizations,2017,27047,Freeborn,Childhood (24-35 months),Varicella,87.3,353
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),DTap,78.9,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Hep A,43.8,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Hep B,80.4,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Hib,90.3,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),MMR,87.6,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),PCV,81.3,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Polio,89.7,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Rotavirus,76.1,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Seven vaccine series,76.1,331
Childhood immunizations,2018,27047,Freeborn,Childhood (24-35 months),Varicella,88.8,331
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),DTap,71.1,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Hep A,17.8,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Hep B,82.2,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Hib,77.4,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),MMR,85.1,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),PCV,75.1,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Polio,83.1,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Rotavirus,64.5,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Seven vaccine series,68.5,349
Childhood immunizations,2019,27047,Freeborn,Childhood (24-35 months),Varicella,86.5,349
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),DTap,68.2,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Hep A,38.2,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Hep B,79.3,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Hib,69.3,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),MMR,83.4,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),PCV,80.6,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Polio,83.2,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Rotavirus,71.1,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Seven vaccine series,52.5,547
Childhood immunizations,2015,27049,Goodhue,Childhood (24-35 months),Varicella,85.9,547
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),DTap,77.3,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Hep A,31.3,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Hep B,82.3,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Hib,82.8,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),MMR,84.5,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),PCV,81.1,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Polio,87.4,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Rotavirus,74.8,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Seven vaccine series,70.4,524
Childhood immunizations,2016,27049,Goodhue,Childhood (24-35 months),Varicella,83.8,524
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),DTap,77.7,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Hep A,31.8,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Hep B,85.3,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Hib,83.4,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),MMR,86.9,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),PCV,83.2,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Polio,88.3,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Rotavirus,73.5,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Seven vaccine series,70.3,566
Childhood immunizations,2017,27049,Goodhue,Childhood (24-35 months),Varicella,87.8,566
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),DTap,79.9,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Hep A,29.9,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Hep B,84.9,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Hib,87.3,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),MMR,89.3,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),PCV,84.2,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Polio,89.8,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Rotavirus,76.6,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Seven vaccine series,74.3,561
Childhood immunizations,2018,27049,Goodhue,Childhood (24-35 months),Varicella,87.5,561
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),DTap,74.2,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Hep A,25.1,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Hep B,86.2,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Hib,79.9,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),MMR,83.8,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),PCV,80.4,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Polio,84.8,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Rotavirus,73.2,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Seven vaccine series,69.7,593
Childhood immunizations,2019,27049,Goodhue,Childhood (24-35 months),Varicella,84.5,593
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),DTap,74,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Hep A,22.1,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Hep B,81.8,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Hib,90.9,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),MMR,89.6,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),PCV,85.7,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Polio,93.5,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Rotavirus,75.3,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Seven vaccine series,59.7,77
Childhood immunizations,2015,27051,Grant,Childhood (24-35 months),Varicella,88.3,77
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),DTap,71.8,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Hep A,34.1,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Hep B,84.7,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Hib,82.4,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),MMR,84.7,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),PCV,84.7,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Polio,89.4,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Rotavirus,72.9,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Seven vaccine series,65.9,85
Childhood immunizations,2016,27051,Grant,Childhood (24-35 months),Varicella,87.1,85
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),DTap,63.6,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Hep A,33,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Hep B,83,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Hib,77.3,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),MMR,84.1,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),PCV,80.7,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Polio,84.1,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Rotavirus,70.5,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Seven vaccine series,60.2,88
Childhood immunizations,2017,27051,Grant,Childhood (24-35 months),Varicella,84.1,88
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),DTap,76.8,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Hep A,40.6,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Hep B,84.1,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Hib,95.7,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),MMR,92.8,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),PCV,89.9,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Polio,94.2,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Rotavirus,82.6,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Seven vaccine series,71,79
Childhood immunizations,2018,27051,Grant,Childhood (24-35 months),Varicella,94.2,79
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),DTap,68.1,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Hep A,42,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Hep B,85.5,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Hib,78.3,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),MMR,82.6,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),PCV,73.9,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Polio,84.1,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Rotavirus,68.1,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Seven vaccine series,65.2,69
Childhood immunizations,2019,27051,Grant,Childhood (24-35 months),Varicella,82.6,69
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),DTap,63.2,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Hep A,31.7,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Hep B,74.4,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Hib,70.5,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),MMR,73.4,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),PCV,69.3,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Polio,78.2,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Rotavirus,66.3,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Seven vaccine series,52.2,17349
Childhood immunizations,2015,27053,Hennepin,Childhood (24-35 months),Varicella,76.5,17349
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),DTap,62.1,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Hep A,33.1,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Hep B,71.3,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Hib,69.6,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),MMR,71.5,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),PCV,68.2,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Polio,73.9,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Rotavirus,62.3,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Seven vaccine series,52.8,17473
Childhood immunizations,2016,27053,Hennepin,Childhood (24-35 months),Varicella,74.2,17473
Childhood immunizations,2017,27053,Hennepin,Childhood (24-35 months),DTap,62.1,17858
Childhood immunizations,2017,27053,Hennepin,Childhood (24-35 months),Hep A,34.9,17858
Childhood immunizations,2017,27053,Hennepin,Childhood (24-35 months),Hep B,72.9,17858
